#Thorlabs FTS
[SpectrumHeader]
#Date;20220330
#Time;20545893
#GMTTime;0545893
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;1000.000000
#TriggerMode;0
#InterferometerSerial;M00318362
#Source;
#AirMeasureOpt;0
#WnrMin;9772.643555
#WnrMax;51201.812500
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.953055878e+02;2.037194208e-04
1.955075989e+02;-5.981202121e-04
1.957096405e+02;-8.523620781e-04
1.959116821e+02;4.564945120e-03
1.961137543e+02;-5.135359243e-03
1.963158417e+02;7.009577937e-03
1.965179443e+02;-6.093655713e-03
1.967200623e+02;-1.497745281e-03
1.969221954e+02;4.056461155e-03
1.971243439e+02;-5.252701696e-03
1.973265228e+02;4.467159510e-03
1.975287170e+02;2.178983064e-03
1.977309113e+02;5.073428620e-03
1.979331512e+02;7.459390443e-03
1.981353912e+02;5.366784520e-03
1.983376465e+02;9.043512866e-03
1.985399323e+02;-2.852072066e-04
1.987422180e+02;4.579612869e-04
1.989445343e+02;3.215507371e-03
1.991468658e+02;3.704434028e-03
1.993492126e+02;2.296325285e-03
1.995515747e+02;8.789271116e-03
1.997539673e+02;1.199662965e-02
1.999563751e+02;-4.612207704e-04
2.001587830e+02;8.280787617e-03
2.003612213e+02;2.022526460e-03
2.005636749e+02;6.188181229e-03
2.007661438e+02;4.564945120e-03
2.009686432e+02;9.219526313e-03
2.011711426e+02;1.493018959e-02
2.013736725e+02;6.598879583e-03
2.015762177e+02;5.855711177e-03
2.017787781e+02;-4.255291540e-03
2.019813538e+02;-3.101424547e-03
2.021839447e+02;-3.829925263e-04
2.023865662e+02;3.704434028e-03
2.025891876e+02;6.696665194e-03
2.027918396e+02;6.051281933e-03
2.029945068e+02;-9.110333049e-04
2.031971893e+02;-6.895495113e-03
2.033998871e+02;3.039493924e-03
2.036026001e+02;2.120311838e-03
2.038053436e+02;1.541911624e-02
2.040080872e+02;-2.852072066e-04
2.042108612e+02;6.227295380e-03
2.044136505e+02;7.263819687e-03
2.046164551e+02;5.249442067e-03
2.048192902e+02;3.098165151e-03
2.050221252e+02;4.819186870e-03
2.052249756e+02;-3.531679977e-03
2.054278564e+02;9.767124429e-03
2.056307526e+02;8.417686448e-03
2.058336639e+02;4.408488516e-03
2.060365906e+02;1.579070091e-02
2.062395325e+02;1.107744779e-02
2.064425049e+02;2.218097216e-03
2.066454773e+02;6.730890018e-04
2.068484802e+02;1.277891267e-02
2.070514984e+02;8.730599657e-03
2.072545319e+02;-2.514712512e-03
2.074575806e+02;6.266409531e-03
2.076606445e+02;8.124331012e-03
2.078637390e+02;5.601469427e-03
2.080668335e+02;6.339748506e-04
2.082699585e+02;-3.707693657e-03
2.084730988e+02;1.189884450e-02
2.086762543e+02;1.000180934e-02
2.088794250e+02;-1.126160962e-03
2.090826263e+02;8.515472524e-03
2.092858276e+02;4.369374365e-03
2.094890594e+02;1.025116188e-03
2.096922913e+02;4.775183334e-04
2.098955536e+02;9.493324906e-03
2.100988312e+02;1.043206453e-02
2.103021393e+02;-1.575973467e-03
2.105054474e+02;-1.654201769e-03
2.107087708e+02;4.349817056e-03
2.109121246e+02;-1.497745281e-03
2.111154938e+02;4.506273661e-03
2.113188782e+02;5.073428620e-03
2.115222778e+02;-4.861560650e-03
2.117256927e+02;4.188471357e-04
2.119291229e+02;5.523241125e-03
2.121325836e+02;-1.223946339e-03
2.123360443e+02;4.134689458e-03
2.125395355e+02;4.428045359e-03
2.127430420e+02;6.559765432e-03
2.129465637e+02;-9.203229100e-03
2.131501007e+02;-3.829925263e-04
2.133536530e+02;-3.961935639e-03
2.135572357e+02;2.980822697e-03
2.137608185e+02;8.417686448e-03
2.139644318e+02;1.748727518e-03
2.141680603e+02;2.472338965e-03
2.143717041e+02;-3.829925263e-04
2.145753632e+02;3.528420581e-03
2.147790375e+02;7.713632192e-03
2.149827423e+02;-5.785631947e-04
2.151864471e+02;9.864909574e-03
2.153901825e+02;1.455371617e-03
2.155939331e+02;2.394110663e-03
2.157976990e+02;9.664449608e-04
2.160014801e+02;2.042083535e-03
2.162052765e+02;4.701844417e-03
2.164091034e+02;-3.062310396e-03
2.166129303e+02;7.513172459e-04
2.168167877e+02;2.589681419e-03
2.170206604e+02;4.252031911e-03
2.172245483e+02;2.315882361e-03
2.174284515e+02;4.579612869e-04
2.176323700e+02;6.461980287e-03
2.178363037e+02;9.493324906e-03
2.180402679e+02;8.882167167e-04
2.182442322e+02;4.545387812e-03
2.184482269e+02;3.059051000e-03
2.186522369e+02;-1.263060491e-03
2.188562622e+02;9.356426075e-03
2.190603027e+02;-5.590061191e-04
2.192643585e+02;3.802219406e-03
2.194684448e+02;4.545387812e-03
2.196725311e+02;-4.079277627e-03
2.198766479e+02;1.474928693e-03
2.200807800e+02;2.707023872e-03
2.202849274e+02;2.276768209e-03
2.204890900e+02;1.103344373e-03
2.206932678e+02;1.223131455e-02
2.208974762e+02;9.258640930e-03
2.211016846e+02;-2.656501310e-04
2.213059235e+02;2.081197686e-03
2.215101624e+02;-3.218767000e-03
2.217144318e+02;3.958676010e-03
2.219187164e+02;3.900004784e-03
2.221230164e+02;-1.967114862e-03
2.223273468e+02;3.352406900e-03
2.225316772e+02;6.716222037e-03
2.227360382e+02;-8.132479270e-04
2.229403992e+02;4.579612869e-04
2.231447906e+02;2.472338965e-03
2.233491974e+02;2.941708546e-03
2.235536194e+02;6.535319262e-04
2.237580566e+02;-3.375223372e-03
2.239625244e+02;-5.761185195e-03
2.241669922e+02;2.667909721e-03
2.243714905e+02;1.885627047e-03
2.245759888e+02;5.523241125e-03
2.247805176e+02;1.318472088e-03
2.249850616e+02;4.975643475e-03
2.251896210e+02;2.335439436e-03
2.253941956e+02;8.261229843e-03
2.255988007e+02;1.690056408e-03
2.258034058e+02;1.133168954e-02
2.260080414e+02;1.450482378e-04
2.262126770e+02;4.721401259e-03
2.264173431e+02;2.257211367e-03
2.266220245e+02;-1.091936138e-04
2.268267212e+02;4.819186870e-03
2.270314484e+02;1.109700464e-02
2.272361755e+02;3.039493924e-03
2.274409180e+02;-1.380402828e-03
2.276456909e+02;6.755336188e-03
2.278504791e+02;2.922151471e-03
2.280552826e+02;4.916972015e-03
2.282601013e+02;2.296325285e-03
2.284649353e+02;-2.852072066e-04
2.286697845e+02;1.047117822e-02
2.288746490e+02;7.068249397e-03
2.290795441e+02;4.095575307e-03
2.292844391e+02;-1.140828772e-05
2.294893646e+02;9.102184325e-03
2.296943054e+02;8.882167167e-04
2.298992615e+02;5.166324554e-04
2.301042328e+02;4.604059272e-03
2.303092194e+02;1.748727518e-03
2.305142212e+02;8.398129605e-03
2.307192535e+02;3.430635203e-03
2.309242859e+02;3.763105255e-03
2.311293488e+02;5.562355276e-03
2.313344269e+02;3.098165151e-03
2.315395203e+02;5.151656922e-03
2.317446289e+02;7.361605298e-03
2.319497528e+02;5.660140421e-03
2.321548920e+02;8.789271116e-03
2.323600616e+02;1.176194474e-02
2.325652313e+02;-6.171884015e-03
2.327704315e+02;3.015047405e-04
2.329756470e+02;1.203574333e-02
2.331808777e+02;5.327670369e-03
2.333861237e+02;4.291146062e-03
2.335913849e+02;4.897415172e-03
2.337966614e+02;3.313292749e-03
2.340019684e+02;6.325080991e-03
2.342072754e+02;-1.106603886e-03
2.344126129e+02;3.587091574e-03
2.346179504e+02;1.650942257e-03
2.348233185e+02;2.491896041e-03
2.350287018e+02;1.841623598e-04
2.352341003e+02;3.841333557e-03
2.354395294e+02;2.276768209e-03
2.356449585e+02;2.765694866e-03
2.358504028e+02;-1.458631130e-03
2.360558777e+02;4.936529323e-03
2.362613678e+02;-2.064900007e-03
2.364668579e+02;1.144903153e-02
2.366723785e+02;4.428045359e-03
2.368779144e+02;2.687466796e-03
2.370834656e+02;3.469749354e-03
2.372890472e+02;3.626205726e-03
2.374946289e+02;8.671928197e-03
2.377002258e+02;-2.260470763e-03
2.379058533e+02;4.799629562e-03
2.381114960e+02;1.044673263e-03
2.383171539e+02;2.002969384e-03
2.385228271e+02;-4.255291540e-03
2.387285156e+02;3.958676010e-03
2.389342194e+02;1.432392001e-02
2.391399384e+02;2.335439436e-03
2.393456726e+02;4.447602667e-03
2.395514374e+02;3.059051000e-03
2.397572174e+02;3.841333557e-03
2.399629974e+02;-1.673758845e-03
2.401688080e+02;3.352406900e-03
2.403746338e+02;-5.272259004e-03
2.405804749e+02;9.023956023e-03
2.407863312e+02;9.468878852e-04
2.409922180e+02;4.252031911e-03
2.411981049e+02;5.757926032e-03
2.414040070e+02;6.403308827e-03
2.416099396e+02;3.802219406e-03
2.418158875e+02;6.461980287e-03
2.420218506e+02;8.711042814e-03
2.422278290e+02;1.533599803e-03
2.424338226e+02;3.841333557e-03
2.426398315e+02;8.280787617e-03
2.428458557e+02;1.435814542e-03
2.430519104e+02;-2.319141990e-03
2.432579651e+02;4.252031911e-03
2.434640503e+02;1.690056408e-03
2.436701355e+02;5.092985928e-03
2.438762512e+02;1.162015600e-03
2.440823822e+02;7.708743215e-04
2.442885284e+02;2.374553587e-03
2.444946899e+02;-4.416637239e-04
2.447008820e+02;1.080364827e-02
2.449070740e+02;5.092985928e-03
2.451132813e+02;3.821776481e-03
2.453195190e+02;1.070586313e-02
2.455257721e+02;6.227295380e-03
2.457320251e+02;6.383751985e-03
2.459383087e+02;3.723991103e-03
2.461446075e+02;2.726580715e-03
2.463509216e+02;2.667909721e-03
2.465572662e+02;8.491025656e-04
2.467636108e+02;8.398129605e-03
2.469699707e+02;5.425455980e-03
2.471763611e+02;2.609238494e-03
2.473827667e+02;3.606648650e-03
2.475891724e+02;-1.287506748e-04
2.477956085e+02;8.906613104e-03
2.480020599e+02;7.459390443e-03
2.482085266e+02;6.266409531e-03
2.484150085e+02;5.405898672e-03
2.486215210e+02;1.127301808e-02
2.488280334e+02;1.070586313e-02
2.490345612e+02;6.339748506e-04
2.492411194e+02;1.059341012e-04
2.494476929e+02;-3.883707104e-03
2.496542664e+02;1.148814615e-02
2.498608704e+02;9.664449608e-04
2.500674896e+02;5.973053630e-03
2.502741241e+02;4.428045359e-03
2.504807892e+02;8.222116157e-03
2.506874542e+02;1.487151813e-02
2.508941345e+02;6.305523682e-03
2.511008453e+02;5.014757626e-03
2.513075562e+02;1.285714097e-02
2.515142975e+02;1.533599803e-03
2.517210541e+02;6.535319262e-04
2.519278259e+02;6.325080991e-03
2.521346130e+02;5.034314469e-03
2.523414154e+02;5.640583578e-03
2.525482330e+02;-2.299584914e-03
2.527550659e+02;5.210327916e-03
2.529619293e+02;1.119478978e-02
2.531687927e+02;7.146477699e-03
2.533756866e+02;9.063069709e-03
2.535825806e+02;6.012167782e-03
2.537895050e+02;9.180412628e-03
2.539964447e+02;6.339748506e-04
2.542033997e+02;3.015047405e-04
2.544103699e+02;1.298915129e-03
2.546173553e+02;4.193360917e-03
2.548243561e+02;2.980822697e-03
2.550313873e+02;1.127301808e-02
2.552384186e+02;4.579612869e-04
2.554454803e+02;-1.888886560e-03
2.556525421e+02;-1.419516979e-03
2.558596344e+02;-1.087046810e-03
2.560667419e+02;1.059341012e-04
2.562738647e+02;2.804809017e-03
2.564809875e+02;6.872678641e-03
2.566881714e+02;7.166034542e-03
2.568953247e+02;5.557466066e-04
2.571025085e+02;4.858301021e-03
2.573097229e+02;1.435814542e-03
2.575169373e+02;-1.341288676e-03
2.577241821e+02;4.726290717e-05
2.579314270e+02;1.760950685e-02
2.581387024e+02;7.146477699e-03
2.583460083e+02;2.550567267e-03
2.585533142e+02;2.413667738e-03
2.587606201e+02;7.513172459e-04
2.589679565e+02;1.396700391e-03
2.591753235e+02;2.648352645e-03
2.593826904e+02;8.637704013e-05
2.595900879e+02;1.340473816e-02
2.597974854e+02;1.514531672e-02
2.600049133e+02;3.235064447e-03
2.602123413e+02;-1.830215333e-03
2.604197998e+02;6.070838775e-03
2.606272888e+02;4.036904313e-03
2.608347778e+02;2.765694866e-03
2.610422668e+02;2.139868913e-03
2.612497864e+02;-2.651612042e-03
2.614573364e+02;2.687466796e-03
2.616648865e+02;5.484126974e-03
2.618724670e+02;1.572713954e-03
2.620800476e+02;3.000379773e-03
2.622876587e+02;-9.892615490e-04
2.624952698e+02;4.975643475e-03
2.627029114e+02;1.885627047e-03
2.629105835e+02;6.109952927e-03
2.631182556e+02;-4.313962534e-03
2.633259277e+02;6.325080991e-03
2.635336304e+02;-6.210997701e-03
2.637413635e+02;-1.693315920e-03
2.639490967e+02;6.109952927e-03
2.641568604e+02;6.031724624e-03
2.643646240e+02;3.254621523e-03
2.645724182e+02;6.892235484e-03
2.647802124e+02;-1.732430072e-03
2.649880371e+02;4.154246766e-03
2.651958618e+02;6.872678641e-03
2.654037170e+02;3.430635203e-03
2.656116028e+02;-1.184832188e-03
2.658194885e+02;7.009577937e-03
2.660273743e+02;5.777482875e-03
2.662353210e+02;1.047117822e-02
2.664432373e+02;1.450482378e-04
2.666512146e+02;3.587091574e-03
2.668591614e+02;1.338029164e-03
2.670671692e+02;2.609238494e-03
2.672751465e+02;-2.651612042e-03
2.674831848e+02;1.395233627e-02
2.676912231e+02;5.210327916e-03
2.678992615e+02;3.078608075e-03
2.681073303e+02;-4.392190836e-03
2.683154297e+02;8.652371354e-03
2.685235291e+02;4.095575307e-03
2.687316589e+02;8.789271116e-03
2.689397888e+02;-2.265360090e-04
2.691479187e+02;4.775183334e-04
2.693561096e+02;5.738368724e-03
2.695643005e+02;5.327670369e-03
2.697724915e+02;-9.892615490e-04
2.699807129e+02;-2.006229013e-03
2.701889343e+02;1.365897991e-02
2.703971863e+02;1.043206453e-02
2.706054688e+02;1.573202945e-02
2.708137512e+02;1.826955820e-03
2.710220337e+02;9.199969471e-03
2.712303467e+02;7.302933838e-03
2.714386902e+02;-5.052241977e-05
2.716470337e+02;1.338029164e-03
2.718554077e+02;8.495914750e-03
2.720637817e+02;8.613257669e-03
2.722721863e+02;-3.438784042e-04
2.724806213e+02;9.845352732e-03
2.726890259e+02;8.652371354e-03
2.728974915e+02;8.906613104e-03
2.731059570e+02;4.819186870e-03
2.733144226e+02;2.922151471e-03
2.735229187e+02;1.958477125e-02
2.737314453e+02;5.361895310e-04
2.739399719e+02;7.498504594e-03
2.741485291e+02;5.933939479e-03
2.743570862e+02;6.188181229e-03
2.745656738e+02;1.039294992e-02
2.747742615e+02;2.883037319e-03
2.749828796e+02;-3.883707104e-03
2.751914978e+02;5.542797968e-03
2.754001465e+02;9.512882680e-03
2.756088257e+02;6.598879583e-03
2.758175049e+02;1.324828155e-02
